GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201408130100,2014-08-13,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,2,3,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201408110060,2014-08-11,"United States","Corinth","Sovereign Citizen",1,,,,,0,0,Police,Other,Private Citizens & Property,North America,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201408100062,2014-08-10,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201408080050,2014-08-08,"Ukraine","Rivne","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201408080045,2014-08-08,"Ukraine","Kiev","Unknown",0,,,,,0,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201408060062,2014-08-06,"Ukraine","Donetsk","Unknown",0,,,,,0,24,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201408030086,2014-08-03,"Russia","Gukovo","Unknown",0,,,,,0,0,Government (Diplomatic),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201408010084,2014-08-01,"Russia","Makhachkala","Makhachkala Gang",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201407290041,2014-07-29,"Ukraine","Hrushevakha","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407290038,2014-07-29,"Ukraine","Luhansk","Luhansk People's Republic",0,,,,,5,8,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201407290037,2014-07-29,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407290036,2014-07-29,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,Unknown,Unknown,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407290035,2014-07-29,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407290034,2014-07-29,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407290033,2014-07-29,"Ukraine","Horlivka","Donetsk People's Republic",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407290031,2014-07-29,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,0,0,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407280093,2014-07-28,"Ukraine","Horlivka","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407280074,2014-07-28,"Ukraine","Kharkiv","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407280067,2014-07-25,"Ukraine","Debaltseve","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407280046,2014-07-28,"Ukraine","Horlivka","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407280043,2014-07-28,"Ukraine","Shakhtarsk","Unknown",0,,,,,Unknown,Unknown,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407270046,2014-07-27,"Ukraine","Horlivka","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
201407250064,2014-07-25,"Ukraine","Snizhne","Unknown",0,,,,,0,4,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407250039,2014-07-25,"Ukraine","Lviv","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407240055,2014-07-24,"Ukraine","Slovyansk","Unknown",0,,,,,0,0,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407220068,2014-07-22,"Ukraine","Unknown","Luhansk People's Republic",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407210066,2014-07-21,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407210065,2014-07-21,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407210060,2014-07-21,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407210036,2014-07-21,"Ukraine","Severodonetsk","Luhansk People's Republic",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407170034,2014-07-17,"Russia","Kuybyshevo","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407170031,2014-07-17,"Ukraine","Hrabove","Donetsk People's Republic",1,,,,,298,0,Airports and Aircraft,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407130081,2014-07-13,"Ukraine","Odessa","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407130080,2014-07-13,"Ukraine","Odessa","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407130077,2014-07-14,"Ukraine","Kostiantynivsky district","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407130076,2014-07-14,"Ukraine","Unknown","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407130074,2014-07-13,"Ukraine","Maryinka","Unknown",0,,,,,4,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407130051,2014-07-13,"Russia","Donetsk","Unknown",0,,,,,1,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407120093,2014-07-12,"Ukraine","Donetsk","Unknown",0,,,,,7,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407120065,2014-07-12,"Ukraine","Unknown","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407110083,2014-07-11,"Ukraine","Luhansk","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407110070,2014-07-11,"Ukraine","Sverdlovsk","Unknown",0,,,,,2,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407110043,2014-07-11,"Ukraine","Luhansk","Luhansk People's Republic",0,,,,,4,5,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201407090091,2014-07-09,"Ukraine","Artemivsk","Donetsk People's Republic",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407090090,2014-07-09,"Ukraine","Lozivske","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407080065,2014-07-08,"Ukraine","Luhansk","Luhansk People's Republic",0,,,,,2,8,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407070098,2014-07-07,"Ukraine","Zmiyivsky district","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407070092,2014-07-07,"Ukraine","Luhansk","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407070091,2014-07-07,"Ukraine","Unknown","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407070072,2014-07-05,"Ukraine","Obryv","Donetsk People's Republic",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,Firearms,
201407070068,2014-07-07,"Ukraine","Novobakhmutivka","Donetsk People's Republic",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407070059,2014-07-07,"Ukraine","Luhansk","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407060085,2014-07-06,"Bosnia-Herzegovina","Pale","Unknown",0,,,,,0,2,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407050098,2014-07-05,"Ukraine","Velyka Verhunka","Luhansk People's Republic",0,,,,,1,6,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407050056,2014-07-05,"Ukraine","Obryv","Donetsk People's Republic",0,,,,,0,0,Government (General),,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201407040093,2014-07-04,"Ukraine","Odessa","Unknown",0,,,,,0,1,Government (General),Military,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407030088,2014-07-03,"Ukraine","Kryva Luka","Unknown",0,,,,,2,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407030076,2014-07-03,"Russia","Novoshakhtinsk","Russian separatists",0,,,,,0,0,Government (General),Police,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201407020064,2014-07-02,"Ukraine","Luhansk","Unknown",0,,,,,1,1,Military,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406250082,2014-06-25,"United States","West Orange","Jihadi-inspired extremists",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
201406240034,2014-06-24,"Ukraine","Krasnohorivka","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406240033,2014-06-24,"Ukraine","Unknown","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406220036,2014-06-22,"Ukraine","Unknown","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406220035,2014-06-22,"Ukraine","Amvrosiivksy district","Unknown",0,,,,,0,0,Transportation,Transportation,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406200043,2014-06-20,"Ukraine","Krasnodon","Unknown",0,,,,,1,6,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201406140109,2014-06-14,"Ukraine","Kiev","Ukrainian nationalists",0,,,,,0,0,Government (Diplomatic),,,Eastern Europe,Bombing/Explosion,Unarmed Assault,,Explosives/Bombs/Dynamite,Other,,
201406140050,2014-06-14,"Ukraine","Kiev","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406130082,2014-06-13,"Ukraine","Dorozhnye","Unknown",0,,,,,1,2,Police,Business,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406100058,2014-06-10,"Ukraine","Luhansk","Luhansk People's Republic",0,,,,,0,0,Military,Airports and Aircraft,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201406090072,2014-06-09,"Ukraine","Luhansk","Luhansk People's Republic",1,,,,,0,0,Airports and Aircraft,,,Eastern Europe,Armed Assault,,,Firearms,,,
201406080071,2014-06-08,"United States","Las Vegas","Anti-Government extremists",0,,,,,5,0,Police,Business,,North America,Armed Assault,,,Firearms,,,
201406080056,2014-06-08,"Ukraine","Slovyansk","Unknown",0,,,,,Unknown,Unknown,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406060065,2014-06-06,"United States","Cumming","Sovereign Citizen",0,,,,,1,1,Government (General),,,North America,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,Firearms,
201406060030,2014-06-06,"Russia","Nazran","Ingush Rebels",0,,,,,0,4,Police,Business,,Eastern Europe,Armed Assault,,,Firearms,,,
201406040063,2014-06-02,"Ukraine","Luhansk","Luhansk People's Republic",0,,,,,5,10,Government (General),Military,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406020050,2014-06-02,"Czech Republic","Prague","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201406010063,2014-06-01,"United States","Seattle","Jihadi-inspired extremists",0,,,,,2,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
201405260021,2014-05-26,"Ukraine","Donetsk","Donetsk People's Republic",0,,,,,40,Unknown,Airports and Aircraft,,,Eastern Europe,Armed Assault,,,Explosives/Bombs/Dynamite,Firearms,,
201405250200,2014-05-25,"Ukraine","Novoaydar district","Luhansk People's Republic",0,,,,,2,3,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201405220084,2014-05-22,"Ukraine","Novodruzhesk","Luhansk People's Republic",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201405190047,2014-05-19,"Russia","Makhachkala","Unknown",0,,,,,0,1,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201405080098,2014-05-08,"Russia","Makhachkala","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,,,
201405070082,2014-05-06,"Ukraine","Mariupol","Right Sector",0,,,,,1,3,Police,Private Citizens & Property,,Eastern Europe,Armed Assault,,,Firearms,,,
201405050073,2014-05-05,"United States","Weirton","Anti-Government extremists",0,,,,,0,0,Government (General),Police,,North America,Bombing/Explosion,,,Chemical,,,
201405050062,2014-05-05,"Ukraine","Slovyansk","Donetsk People's Republic",0,,,,,35,33,Military,Private Citizens & Property,,Eastern Europe,Armed Assault,,,Firearms,,,
201405020072,2014-05-02,"Ukraine","Odessa","Right Sector",0,,,,,42,Unknown,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,Incendiary,,
201404270057,2014-04-27,"United States","Seattle","Jihadi-inspired extremists",0,,,,,1,0,Private Citizens & Property,,,North America,Armed Assault,,,Firearms,,,
201404150097,2014-04-15,"Jamaica","Kingston","Unknown",0,,,,,0,1,Government (General),,,Central America & Caribbean,Armed Assault,,,Firearms,,,
201404120042,2014-04-12,"Ukraine","Donetsk","Unknown",0,,,,,0,1,Business,,,Eastern Europe,Armed Assault,,,Firearms,,,
201403180067,2014-03-18,"Albania","Fushe-Kruje","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201403150046,2014-03-15,"Ukraine","Kharkiv","Unknown",0,,,,,0,3,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201402270016,2014-02-27,"Ukraine","Simferopol","Pro-Russia Militia",0,,,,,0,0,Government (General),Government (General),,Eastern Europe,Armed Assault,,,Firearms,,,
201402230025,2014-02-23,"Macedonia","Skopje","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201402160028,2014-02-16,"Macedonia","Tetovo","Unknown",0,,,,,0,5,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201402060026,2014-02-06,"Ukraine","Kiev","Unknown",0,,,,,0,1,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201401170012,2014-01-17,"Russia","Makhachkala","Unknown",0,,,,,0,9,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201401170011,2014-01-17,"Russia","Makhachkala","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201401150065,2014-01-15,"Czech Republic","Orlov","Unknown",0,,,,,1,1,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201401130013,2014-01-13,"Hungary","Budapest","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201401050081,2014-01-05,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312310033,2013-12-31,"Russia","Buynaksk","Unknown",0,,,,,1,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312300032,2013-12-30,"Russia","Khasavyurt","Unknown",0,,,,,1,2,Police,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312300008,2013-12-30,"Russia","Volgograd","Caucasus Emirate",0,,,,,17,28,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312290039,2013-12-29,"Russia","Derbent","Unknown",0,,,,,0,3,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312290038,2013-12-29,"Russia","Derbent","Unknown",0,,,,,0,3,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312290007,2013-12-29,"Russia","Volgograd","Caucasus Emirate",0,,,,,19,35,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312270012,2013-12-27,"Russia","Pyatigorsk","Unknown",0,,,,,3,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201312170048,2013-12-17,"Russia","Makhachkala","Unknown",0,,,,,2,2,Police,Private Citizens & Property,,Eastern Europe,Armed Assault,,,Firearms,,,
201312130034,2013-12-13,"Albania","Unknown","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201311240012,2013-11-24,"Honduras","Unknown","Unknown",0,,,,,5,0,Government (General),,,Central America & Caribbean,Armed Assault,,,Firearms,,,
201311180031,2013-11-18,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201311080035,2013-11-08,"Russia","Makhachkala","Ansaru ash-Sharia (Russia)",0,,,,,1,2,Business,,,Eastern Europe,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201311010046,2013-11-01,"United States","Los Angeles","Anti-Government extremists",0,,,,,1,4,Airports and Aircraft,Government (General),,North America,Armed Assault,,,Firearms,Firearms,,
201310300006,2013-10-30,"Russia","Makhachkala","Unknown",0,,,,,0,8,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201310300005,2013-10-30,"Russia","Makhachkala","Unknown",0,,,,,1,9,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201310210002,2013-10-21,"Russia","Volgograd","Unknown",0,,,,,6,20,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201310120014,2013-10-12,"Russia","Makhachkala","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201310100041,2013-10-10,"Trinidad and Tobago","Roxborough","Unknown",0,,,,,0,0,Private Citizens & Property,,,Central America & Caribbean,Armed Assault,,,Incendiary,,,
201310100040,2013-10-10,"Trinidad and Tobago","Guapo","Unknown",0,,,,,0,0,Government (General),,,Central America & Caribbean,Armed Assault,,,Incendiary,,,
201310100039,2013-10-10,"Trinidad and Tobago","Roxborough","Unknown",0,,,,,0,0,Private Citizens & Property,,,Central America & Caribbean,Armed Assault,,,Incendiary,,,
201310020023,2013-10-02,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201309230001,2013-09-23,"Russia","Khuchni","Unknown",0,,,,,3,20,Police,Government (General),Private Citizens & Property,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201309160036,2013-09-16,"Russia","Kizlyar","Unknown",0,,,,,1,0,Private Citizens & Property,,,Eastern Europe,Armed Assault,,,Firearms,,,
201308220053,2013-08-22,"United States","Coos Bay","Veterans United for Non-Religious Memorials",0,,,,,0,0,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201308040018,2013-08-04,"Russia","Makhachkala","Muslim extremists",1,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201308040017,2013-08-04,"Russia","Makhachkala","Muslim extremists",1,,,,,0,16,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201308010013,2013-08-01,"Honduras","El Chimbo","Unknown",0,,,,,0,0,Government (General),,,Central America & Caribbean,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201307230020,2013-07-19,"Russia","Makhachkala","Unknown",0,,,,,Unknown,Unknown,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201307150029,2013-07-15,"Russia","Khushtada","Unknown",0,,,,,1,0,Educational Institution,,,Eastern Europe,Armed Assault,,,Firearms,,,
201307150028,2013-07-15,"Russia","Buynaksk","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201307140056,2013-07-10,"Russia","Moscow","Unknown",0,,,,,0,1,Government (General),,,Eastern Europe,Armed Assault,,,Firearms,Melee,,
201307010016,2013-07-01,"Canada","Victoria","Unknown",0,,,,,0,0,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201306290011,2013-06-29,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Firearms,,
201306180029,2013-06-18,"Russia","Baksanskiy district","Unknown",0,,,,,0,2,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201306020004,2013-05-31,"Russia","Ashaga-Stal","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201305200042,2013-05-20,"Russia","Karata","Unknown",0,,,,,0,2,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201305200005,2013-05-20,"Russia","Makhachkala","Caucasus Emirate",0,,,,,4,44,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201305200004,2013-05-20,"Russia","Makhachkala","Caucasus Emirate",0,,,,,0,0,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201305170030,2013-05-17,"Russia","Ordzhonikidzevskaya","Muslim extremists",1,,,,,1,1,Government (General),,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201305080001,2013-05-07,"Canada","Ottawa","Unknown",0,,,,,0,0,Government (General),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201305010017,2013-05-01,"Russia","Makhachkala","Unknown",0,,,,,2,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201304180010,2013-04-18,"United States","McCook","Unknown",0,,,,,0,0,Airports and Aircraft,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201304180001,2013-04-18,"United States","Cambridge","Muslim extremists",0,,,,,1,0,Educational Institution,,,North America,Armed Assault,,,Firearms,,,
201304150073,2013-04-15,"Russia","Buynaksk","Unknown",0,,,,,1,3,Educational Institution,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201304150002,2013-04-15,"United States","Boston","Muslim extremists",0,,,,,2,132,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201304150001,2013-04-15,"United States","Boston","Muslim extremists",0,,,,,1,132,Private Citizens & Property,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201304100011,2013-04-10,"Kosovo","Istok","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201304060031,2013-04-06,"Bulgaria","Haskovo","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201303040030,2013-03-03,"Russia","Gubden","Muslim extremists",1,,,,,1,0,Educational Institution,,,Eastern Europe,Armed Assault,,,Firearms,,,
201302040029,2013-02-04,"Kosovo","Mitrovica","Unknown",0,,,,,0,2,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201301170006,2013-01-17,"United States","Tacoma","Unknown",0,,,,,0,0,Government (General),,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201301140010,2013-01-14,"Bosnia-Herzegovina","Mostar","Unknown",0,,,,,0,0,Private Citizens & Property,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201301110024,2013-01-11,"Croatia","Zagreb","Unknown",0,,,,,0,1,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201212050001,2012-12-04,"Russia","Khasavyurt","Unknown",0,,,,,0,0,Transportation,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201211300007,2012-11-30,"Mexico","Mexico City","Unknown",0,,,,,0,0,Business,,,North America,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201211210013,2012-11-21,"Russia","Shamil'kala","Unknown",0,,,,,0,0,Business,,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201211210012,2012-11-21,"Russia","Shamil'kala","Unknown",0,,,,,3,5,Police,Private Citizens & Property,,Eastern Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
